url_produk,nama_produk,nama_produk_clean,kategori,sub_kategori,marketplace,lokasi,lokasi_clean,nama_toko,harga_produk,jumlah_terjual,rating,harga_log_scaled,jumlah_log_scaled,rating_scaled,revenue_proxy_log,popularity_score,kategori_encoded,sub_kategori_encoded,marketplace_encoded,lokasi_encoded,mp_lazada,mp_shopee,mp_tokopedia,lokasi_Bekasi,lokasi_Bogor,lokasi_Depok,lokasi_Jakarta,lokasi_Lainnya,lokasi_Tangerang,is_bogor,is_makanan,is_minuman,is_fashion,is_souvenir,harga_tier
https://www.tokopedia.com/mamang-clothing/t-shirt-kaos-bogor-original-brand-local-cotton-combed-24s-kaos-distro-murah-keren-katun-unisex-hitam-baju-pria-crew-neck-cowok-polos-motif-pendek-panjang-dewasa-oblong-putih-atasan-wanita-1729628024475583929?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,T-shirt Kaos Bogor Original Brand Local Cotton Combed 24s / Kaos Distro Murah Keren Katun Unisex Hitam Baju Pria Crew Neck Cowok Polos Motif Pendek Panjang  Dewasa Oblong Putih Atasan Wanita,shirt kaos original brand local cotton combed 24s kaos distro murah keren katun unisex hitam baju pria crew neck cowok polos motif pendek panjang dewasa oblong putih atasan wanita,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Kab. Bogor,Bogor,Mamang Clothing,111076,100,4.9,11.618,4.6151,0.975,16.2231,22.6141,3,1,2,1,False,False,True,False,True,False,False,False,False,1,0,0,1,0,2
https://shopee.co.id/Bumbu-Cabe-kriting-Halus-Giling-Basah-Fresh-%E2%80%93-Khas-Pasar-Anyar-Bogor-%E2%80%93-200g-untuk-1-kg-daging-i.1677410157.46201988488?extraParams=%7B%22display_model_id%22%3A355192680447%2C%22model_selection_logic%22%3A2%7D&sp_atk=d99029d6-7942-4701-b117-9ca3f15b7480&xptdk=d99029d6-7942-4701-b117-9ca3f15b7480,Bumbu Cabe kriting Halus Giling Basah Fresh – Khas Pasar Anyar Bogor – 200g untuk 1 kg daging,bumbu cabe kriting halus giling basah fresh pasar anyar 200g kg daging,Makanan,Lauk & Bahan Makanan,shopee,Bogor,Bogor,Mamol Bogor,25000,6,5.0,10.1267,1.9459,1.0,11.9184,9.7296,1,5,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,0
https://shopee.co.id/Manisan-cianjur-Basah-Buah-ANGGUR-BOGOR-Kualitas-Premium-200-gram-400-gram-i.251129527.41155296975?extraParams=%7B%22display_model_id%22%3A285446713818%2C%22model_selection_logic%22%3A2%7D&sp_atk=cf74e5ff-d5c0-481f-bcb1-29ae8030e9f6&xptdk=cf74e5ff-d5c0-481f-bcb1-29ae8030e9f6,Manisan cianjur  Basah Buah ANGGUR BOGOR Kualitas Premium 200 gram / 400 gram,manisan cianjur basah buah anggur kualitas premium gram gram,Makanan,Camilan & Snack,shopee,Jakarta Barat,Jakarta,Manisan Anggur Bogor,81000,227,4.9,11.3022,5.4293,0.975,16.7272,26.6038,1,2,1,3,False,True,False,False,False,False,True,False,False,0,1,0,0,0,2
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Brownies-Caramel-Reguler-Pack-(550gr)-Oleh-oleh-Khas-Bogor-i.237534970.22220241069?extraParams=%7B%22display_model_id%22%3A230805733512%2C%22model_selection_logic%22%3A3%7D&sp_atk=6ea46669-9d9d-4a4d-aae2-fcd3ca79f8f5&xptdk=6ea46669-9d9d-4a4d-aae2-fcd3ca79f8f5,Lapis Bogor Sangkuriang Brownies Caramel - Reguler Pack (550gr) - Oleh-oleh Khas Bogor,lapis sangkuriang brownies caramel reguler pack 550gr,Makanan,Kue & Roti,shopee,Bogor,Bogor,Manisan Anggur Bogor,55000,544,4.7,10.9151,6.3008,0.925,17.214,29.6137,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://shopee.co.id/manisan-anggur-bogor-400-gram-gula-asli-kualitas-premium-halal-i.151476244.13032883183?extraParams=%7B%22display_model_id%22%3A121473913634%2C%22model_selection_logic%22%3A2%7D&sp_atk=2210148a-7551-42f6-8371-762acd6eacc5&xptdk=2210148a-7551-42f6-8371-762acd6eacc5,"manisan anggur bogor 400 gram, gula asli, kualitas premium halal",manisan anggur gram gula asli kualitas premium halal,Makanan,Camilan & Snack,shopee,Jakarta Barat,Jakarta,Manisan Bogor Makmur,18500,544,4.7,9.8256,6.3008,0.925,16.1245,29.6137,1,2,1,3,False,True,False,False,False,False,True,False,False,0,1,0,0,0,0
https://shopee.co.id/Double-Pack-(Chiffon-Talas-Keju-Chiffon-Talas-Keju)-%E2%80%93-Lapis-Bogor-Sangkuriang-290g-Oleh-Oleh-Khas-Bogor-i.237534970.29792971886?extraParams=%7B%22display_model_id%22%3A276973437077%2C%22model_selection_logic%22%3A3%7D&sp_atk=962a5989-44b7-4d7f-b3f3-0ba6a4927ac7&xptdk=962a5989-44b7-4d7f-b3f3-0ba6a4927ac7,Double Pack (Chiffon Talas Keju  Chiffon Talas Keju)  – Lapis Bogor Sangkuriang 290g | Oleh-Oleh Khas Bogor,double pack chiffon talas keju chiffon talas keju lapis sangkuriang 290g,Makanan,Kue & Roti,shopee,Bogor,Bogor,Manisan Buah Bogor,84000,63,4.8,11.3386,4.1589,0.95,15.4817,19.9626,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,2
https://www.tokopedia.com/manisanbuahpasundan/manisan-anggur-bogor-kemasan-pouch-250gr-di-jamin-fresh?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,manisan anggur Bogor kemasan Pouch 250gr di jamin fresh,manisan anggur kemasan pouch 250gr jamin fresh,Makanan,Camilan & Snack,tokopedia,Jakarta Timur,Jakarta,Manisan Buah Pasundan,17990,50,4.9,9.7976,3.9318,0.975,13.7096,19.2659,1,2,2,3,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0
https://shopee.co.id/Pia-Lestari-Nastar-Lestari-Oleh-Oleh-Bogor-i.1324547602.26807084650?extraParams=%7B%22display_model_id%22%3A310987902928%2C%22model_selection_logic%22%3A2%7D&sp_atk=8cde14dc-e842-48e6-b08a-77b812fae3cf&xptdk=8cde14dc-e842-48e6-b08a-77b812fae3cf,Pia Lestari / Nastar Lestari / Oleh Oleh Bogor,pia lestari nastar lestari,Makanan,Kue & Roti,shopee,Bekasi,Bekasi,Manisan Cianjur,59500,13,4.8,10.9937,2.6391,0.95,13.5587,12.6675,1,4,1,0,False,True,False,True,False,False,False,False,False,0,1,0,0,0,1
https://shopee.co.id/(200-GRAM)-ANEKA-MANISAN-BASAH-BUAH-ASLI-KHAS-CIANJUR-ANGGUR-BOGOR-MANGGA-KEDONDONG-BANGKOK-PEPAYA-SALAK-KEDONDONG-BANGKOK-i.33818016.53557130387?extraParams=%7B%22display_model_id%22%3A375635743595%2C%22model_selection_logic%22%3A2%7D&sp_atk=7cfbf774-c31c-4e78-a199-f839c62d90a1&xptdk=7cfbf774-c31c-4e78-a199-f839c62d90a1,(200 GRAM) ANEKA MANISAN BASAH BUAH ASLI KHAS CIANJUR ANGGUR BOGOR MANGGA KEDONDONG BANGKOK PEPAYA SALAK KEDONDONG BANGKOK,gram aneka manisan basah buah asli cianjur anggur mangga kedondong bangkok pepaya salak kedondong bangkok,Makanan,Camilan & Snack,shopee,Jakarta Barat,Jakarta,Manisan Cianjur Store,32000,544,4.8,10.3735,6.3008,0.95,16.6724,30.2438,1,2,1,3,False,True,False,False,False,False,True,False,False,0,1,0,0,0,1
https://shopee.co.id/TERMURAHHH!!!....1-KG-MANISAN-BUAH-PALA-KERING-KHAS-BOGOR-i.1365851368.26224787679?extraParams=%7B%22display_model_id%22%3A227517430889%2C%22model_selection_logic%22%3A2%7D&sp_atk=abf15617-b61f-47fb-be63-7c1a093d174a&xptdk=abf15617-b61f-47fb-be63-7c1a093d174a,TERMURAHHH!!!....1 KG - MANISAN BUAH PALA KERING KHAS BOGOR,termurahhh kg manisan buah pala kering,Makanan,Camilan & Snack,shopee,Kab. Bogor,Bogor,Manisan Pala Nusantara,49250,446,4.8,10.8047,6.1026,0.95,16.905,29.2923,1,2,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://www.tokopedia.com/mantra-khatulistiwa/talas-bogor-segar-umbi-latas-bogor-fresh-1731543580845639038?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,TALAS BOGOR SEGAR UMBI LATAS BOGOR FRESH,talas segar umbi latas fresh,Makanan,Kue & Roti,tokopedia,Depok,Depok,Mantra Khatulistiwa_NEW,15000,30,4.9,9.6159,3.434,0.975,13.017,16.8265,1,4,2,2,False,False,True,False,False,True,False,False,False,0,1,0,0,0,0
https://www.tokopedia.com/mantra-khatulistiwa/kacang-bogor-mentah-kacang-polong-bogor-mentah-1731543616438371710?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,KACANG BOGOR MENTAH KACANG POLONG BOGOR MENTAH,kacang mentah kacang polong mentah,Makanan,Lauk & Bahan Makanan,tokopedia,Depok,Depok,Mantra Khatulistiwa_NEW,25000,80,4.9,10.1267,4.3944,0.975,14.5087,21.5328,1,5,2,2,False,False,True,False,False,True,False,False,False,0,1,0,0,0,0
https://shopee.co.id/BATIK-TRADISIKU-Masker-Kain-Batik-Bogor-i.31828090.4157011568?extraParams=%7B%22display_model_id%22%3A22227182028%2C%22model_selection_logic%22%3A2%7D&sp_atk=8f407ee7-9e95-4ea6-882d-75e9d653e0a8&xptdk=8f407ee7-9e95-4ea6-882d-75e9d653e0a8,BATIK TRADISIKU Masker Kain Batik Bogor,batik tradisiku masker kain batik,Pakaian & Fashion,Pakaian Tradisional,shopee,Bogor,Bogor,Masker Batik Bogor,15000,35,4.4,9.6159,3.5835,0.8500000000000001,13.1712,15.7675,3,8,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,0
https://www.tokopedia.com/mdidari/paket-cobain-kopi-tanpa-gula-khas-kota-bogor-cap-teko-cap-kijang-cap-piala-isi-30-sachet-toko-agus-kota-bogor?extParam=ivf%3Dfalse%26keyword%3Daksesoriskhasbogor%26search_id%3D20260701045100357A6FDF7642BF120N2E%26src%3Dsearch,Paket Cobain Kopi Tanpa Gula Khas Kota Bogor Cap Teko Cap Kijang Cap Piala isi 30 sachet Toko Agus Kota Bogor,paket cobain kopi tanpa gula kota cap teko cap kijang cap piala isi sachet toko agus kota,Minuman,Kopi,tokopedia,Bogor,Bogor,mdidari,27500,250,4.9,10.222,5.5255,0.975,15.7434,27.0747,2,3,2,1,False,False,True,False,True,False,False,False,False,1,0,1,0,0,0
https://www.tokopedia.com/mdidari/kopi-cap-piala-tanpa-gula-kopi-hitam-khas-bogor-isi-30-sachet?extParam=ivf%3Dfalse%26keyword%3Daksesoriskhasbogor%26search_id%3D20260701045100357A6FDF7642BF120N2E%26src%3Dsearch,Kopi Cap Piala Tanpa Gula Kopi Hitam Khas Bogor isi 30 sachet,kopi cap piala tanpa gula kopi hitam isi sachet,Minuman,Kopi,tokopedia,Bogor,Bogor,mdidari,29900,500,5.0,10.3056,6.2166,1.0,16.5202,31.083,2,3,2,1,False,False,True,False,True,False,False,False,False,1,0,1,0,0,0
https://www.tokopedia.com/mdidari/kopi-hitam-tanpa-gula-kopi-mini-spesial-cap-teko-8grx30pcs-kopi-bogor?extParam=ivf%3Dfalse%26keyword%3Dminumankhasbogor%26search_id%3D202607010437141543843A4723ED1DFNTT%26src%3Dsearch,Kopi Hitam Tanpa Gula Kopi Mini Spesial Cap Teko 8grx30pcs Kopi Bogor,kopi hitam tanpa gula kopi mini spesial cap teko 8grx30pcs kopi,Minuman,Kopi,tokopedia,Bogor,Bogor,mdidari,30800,544,5.0,10.3353,6.3008,1.0,16.6342,31.5039,2,3,2,1,False,False,True,False,True,False,False,False,False,1,0,1,0,0,1
https://www.tokopedia.com/eveliny1506/krupuk-mie-bogor-cap-bintang-besar-mentah?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,"krupuk mie Bogor cap bintang ( besar , mentah)",krupuk mie cap bintang besar mentah,Makanan,Lauk & Bahan Makanan,tokopedia,Jakarta Timur,Jakarta,megah jaya cawang,50000,100,5.0,10.8198,4.6151,1.0,15.4249,23.0756,1,5,2,3,False,False,True,False,False,False,True,False,False,0,1,0,0,0,1
https://shopee.co.id/Tshirt-Mentalita-Bogor-Kaos-Tongkrongan-Bogor-Unisex-i.1620848981.57112318625?extraParams=%7B%22display_model_id%22%3A311069904460%2C%22model_selection_logic%22%3A2%7D&sp_atk=927e36ef-107c-4242-8e66-c73560e98cc2&xptdk=927e36ef-107c-4242-8e66-c73560e98cc2,Tshirt Mentalita Bogor Kaos Tongkrongan Bogor Unisex,tshirt mentalita kaos tongkrongan unisex,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Jakarta Barat,Jakarta,Mentalita Apparel,32640,11,5.0,10.3933,2.4849,1.0,12.7912,12.4245,3,1,1,3,False,True,False,False,False,False,True,False,False,0,0,0,1,0,1
https://shopee.co.id/Tshirt-Mentalita-Bogor-Kaos-Tongkrongan-Bogor-Unisex-i.1450251130.27293122290?extraParams=%7B%22display_model_id%22%3A238176239672%2C%22model_selection_logic%22%3A2%7D&sp_atk=b3df106b-1250-4a43-9534-18d1f3324460&xptdk=b3df106b-1250-4a43-9534-18d1f3324460,Tshirt Mentalita Bogor Kaos Tongkrongan Bogor Unisex,tshirt mentalita kaos tongkrongan unisex,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Mentalita Bogor,45000,38,4.9,10.7144,3.6636,0.975,14.352,17.9515,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Mf-Shop-Promo-Tshirt-Kaos-Oleh-Oleh-Bogor-Pria-Wanita-Kaos-Bogor-Katun-Combed-30s-Premium-Ringan-Lembut-Dan-Nyaman-i.407241797.42607003443?extraParams=%7B%22display_model_id%22%3A237925043584%2C%22model_selection_logic%22%3A3%7D&sp_atk=b77d0fb3-2cab-4ee8-ada1-6c0023582688&xptdk=b77d0fb3-2cab-4ee8-ada1-6c0023582688,Mf Shop Promo Tshirt Kaos Oleh Oleh Bogor Pria Wanita Kaos Bogor Katun Combed 30s Premium Ringan Lembut Dan Nyaman,mf shop promo tshirt kaos pria wanita kaos katun combed 30s premium ringan lembut nyaman,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,MF Fashion Bogor,60000,6,5.0,11.0021,1.9459,1.0,12.7939,9.7296,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Bogor-Raincake-BurnCheeseCake-Pistachio-i.172394964.26735683529?extraParams=%7B%22display_model_id%22%3A178913904320%2C%22model_selection_logic%22%3A3%7D&sp_atk=6a036e2a-893a-4861-8138-8fd207fb7dad&xptdk=6a036e2a-893a-4861-8138-8fd207fb7dad,Bogor Raincake - BurnCheeseCake Pistachio,raincake burncheesecake pistachio,Makanan,Kue & Roti,shopee,Bogor,Bogor,Milkbun Raincake,45000,27,5.0,10.7144,3.3322,1.0,14.0103,16.661,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://shopee.co.id/MANISAN-BASAH-BUAH-ASLI-ANGGUR-BOGOR-KHAS-CIANJUR-200-GRAM-400-GRAM-i.33818016.45057150352?extraParams=%7B%22display_model_id%22%3A390728408532%2C%22model_selection_logic%22%3A2%7D&sp_atk=f684a24c-c87e-428e-a097-fe16c5baadad&xptdk=f684a24c-c87e-428e-a097-fe16c5baadad,MANISAN BASAH BUAH ASLI ANGGUR BOGOR KHAS CIANJUR 200 GRAM 400 GRAM,manisan basah buah asli anggur cianjur gram gram,Makanan,Camilan & Snack,shopee,Jakarta Barat,Jakarta,Mini Pack Sangkuriang,45000,136,4.8,10.7144,4.92,0.95,15.6271,23.6159,1,2,1,3,False,True,False,False,False,False,True,False,False,0,1,0,0,0,1
https://shopee.co.id/Apple-Pie-Oval-medium-Oleh-oleh-Khas-Bogor-i.1647040566.42275083660?extraParams=%7B%22display_model_id%22%3A29636152507%2C%22model_selection_logic%22%3A3%7D&sp_atk=2a4a25d3-7c5b-4346-9611-cc1cd3bf3263&xptdk=2a4a25d3-7c5b-4346-9611-cc1cd3bf3263,Apple Pie Oval-medium Oleh-oleh Khas Bogor,apple pie oval medium,Makanan,Kue & Roti,shopee,Jakarta Pusat,Jakarta,Mini Pack Sangkuriang,70000,36,4.9,11.1563,3.6109,0.975,14.7398,17.6935,1,4,1,3,False,True,False,False,False,False,True,False,False,0,1,0,0,0,1
https://shopee.co.id/Kaos-Oleh-Oleh-Indonesia-Bogor-Premium-Quality-Baju-Kota-BOGOR-Indonesia-Oleh-Oleh-Liburan-Pria-Distro-Souvenir-Jalan-Jalan-Luar-Negeri-Nasional-Negara-i.533786609.53400415107?extraParams=%7B%22display_model_id%22%3A320037659312%2C%22model_selection_logic%22%3A2%7D&sp_atk=2abb6d99-07c3-4ae5-a7b0-b98750fb5bbc&xptdk=2abb6d99-07c3-4ae5-a7b0-b98750fb5bbc,Kaos Oleh Oleh Indonesia Bogor Premium Quality Baju Kota BOGOR Indonesia Oleh-Oleh Liburan Pria Distro Souvenir Jalan-Jalan Luar Negeri Nasional Negara,kaos indonesia premium quality baju kota indonesia liburan pria distro souvenir jalan jalan luar negeri nasional negara,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Depok,Depok,Mio Bogor Official,53460,19,4.8,10.8867,2.9957,0.95,13.8311,14.3795,3,1,1,2,False,True,False,False,False,True,False,False,False,0,0,0,1,0,1
https://shopee.co.id/K-YA-KAOS-SEHARI-JADI-Kaos-Persikabo-fans-TSHIRT-BOGOR-PRIDE-Kaos-supporter-Bola-Kaos-Fans-Sepak-Bola-Kaos-Terbaru-Kaos-Bola-Casual-Pride-Sablon-DTF-i.580184081.19729994492?extraParams=%7B%22display_model_id%22%3A181549329720%2C%22model_selection_logic%22%3A2%7D&sp_atk=519555c5-c255-4c56-ba19-a0331bc6de46&xptdk=519555c5-c255-4c56-ba19-a0331bc6de46,K - YA - KAOS SEHARI JADI / Kaos Persikabo fans / TSHIRT BOGOR PRIDE / Kaos supporter Bola / Kaos Fans Sepak Bola / Kaos Terbaru / Kaos Bola Casual Pride / Sablon DTF,ya kaos sehari jadi kaos persikabo fans tshirt pride kaos supporter bola kaos fans sepak bola kaos terbaru kaos bola casual pride sablon dtf,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Jakarta Barat,Jakarta,Mio Bogor Racing,39000,12,3.0,10.5713,2.5649,0.5,13.0562,7.6948,3,1,1,3,False,True,False,False,False,False,True,False,False,0,0,0,1,0,1
https://shopee.co.id/Kaos-Pria-Mio-Bogor-Kaos-Distro-Pria-Keren-Baju-Kaos-Pria-Dan-Wanita-Dewasa-Kaos-Kece-Kaos-Racing-Kaos-Viral-Kaos-Unisex-Kaos-Terkeren-Kaos-Viral-Terbaru-2025-Kaos-Premium-Sablon-DTF-Kaos-Katun-Combed-30S-i.992364786.52259608880?extraParams=%7B%22display_model_id%22%3A325849697969%2C%22model_selection_logic%22%3A3%7D&sp_atk=ad6105a0-86f5-4b47-b21a-37324d1aaae4&xptdk=ad6105a0-86f5-4b47-b21a-37324d1aaae4,Kaos Pria Mio Bogor | Kaos Distro Pria Keren | Baju Kaos Pria Dan Wanita Dewasa | Kaos Kece | Kaos Racing | Kaos Viral | Kaos Unisex | Kaos Terkeren | Kaos Viral Terbaru 2025 | Kaos Premium | Sablon DTF | Kaos Katun Combed 30S,kaos pria mio kaos distro pria keren baju kaos pria wanita dewasa kaos kece kaos racing kaos viral kaos unisex kaos terkeren kaos viral terbaru kaos premium sablon dtf kaos katun combed 30s,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Mio Community Shop,52500,11,5.0,10.8686,2.4849,1.0,13.2665,12.4245,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Kaos-Pria-Motif-Mio-Bogor-Kaos-Distro-Pria-Keren-Baju-Kaos-Unisex-Katun-Combed-30S-Sablon-DTF-i.1022068746.40578740857?extraParams=%7B%22display_model_id%22%3A287405920224%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0c11142-e04b-4af3-ace5-eb6ffa267346&xptdk=c0c11142-e04b-4af3-ace5-eb6ffa267346,Kaos Pria Motif Mio Bogor Kaos Distro Pria Keren Baju Kaos Unisex Katun Combed 30S Sablon DTF,kaos pria motif mio kaos distro pria keren baju kaos unisex katun combed 30s sablon dtf,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Jakarta Barat,Jakarta,Mio DTF Apparel,99000,8,4.0,11.5029,2.1972,0.75,13.5823,8.7889,3,1,1,3,False,True,False,False,False,False,True,False,False,0,0,0,1,0,2
https://shopee.co.id/Kaos-Pria-Mio-Bogor-Kaos-Distro-Pria-Keren-Baju-Kaos-Pria-Dan-Wanita-Dewasa-Kaos-Kece-Kaos-Racing-Kaos-Viral-Kaos-Unisex-Kaos-Terkeren-Kaos-Viral-Terbaru-2025-Kaos-Premium-Sablon-DTF-Kaos-Katun-Combed-30S-i.1640054240.56950818643?extraParams=%7B%22display_model_id%22%3A405074486262%2C%22model_selection_logic%22%3A2%7D&sp_atk=05ec0398-4ea6-40b2-bd4b-9c2f3654db45&xptdk=05ec0398-4ea6-40b2-bd4b-9c2f3654db45,Kaos Pria Mio Bogor | Kaos Distro Pria Keren | Baju Kaos Pria Dan Wanita Dewasa | Kaos Kece | Kaos Racing | Kaos Viral | Kaos Unisex | Kaos Terkeren | Kaos Viral Terbaru 2025 | Kaos Premium | Sablon DTF | Kaos Katun Combed 30S,kaos pria mio kaos distro pria keren baju kaos pria wanita dewasa kaos kece kaos racing kaos viral kaos unisex kaos terkeren kaos viral terbaru kaos premium sablon dtf kaos katun combed 30s,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Mio Premium Wear,39650,11,5.0,10.5879,2.4849,1.0,12.9857,12.4245,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Kaos-Pria-Mio-Bogor-Kaos-Distro-Pria-Keren-Baju-Kaos-Pria-Dan-Wanita-Dewasa-Kaos-Kece-Kaos-Racing-Kaos-Viral-Kaos-Unisex-Kaos-Terkeren-Kaos-Viral-Terbaru-2025-Kaos-Premium-Sablon-DTF-Kaos-Katun-Combed-30S-i.1810432469.47162659885?extraParams=%7B%22display_model_id%22%3A401097874077%2C%22model_selection_logic%22%3A2%7D&sp_atk=7a2ad42a-3264-46ed-86da-0d8872c73431&xptdk=7a2ad42a-3264-46ed-86da-0d8872c73431,Kaos Pria Mio Bogor | Kaos Distro Pria Keren | Baju Kaos Pria Dan Wanita Dewasa | Kaos Kece | Kaos Racing | Kaos Viral | Kaos Unisex | Kaos Terkeren | Kaos Viral Terbaru 2025 | Kaos Premium | Sablon DTF | Kaos Katun Combed 30S,kaos pria mio kaos distro pria keren baju kaos pria wanita dewasa kaos kece kaos racing kaos viral kaos unisex kaos terkeren kaos viral terbaru kaos premium sablon dtf kaos katun combed 30s,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Mio Racing Apparel,48750,11,5.0,10.7945,2.4849,1.0,13.1924,12.4245,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Kaos-Pria-Mio-Bogor-Kaos-Distro-Pria-Keren-Baju-Kaos-Pria-Dan-Wanita-Dewasa-Kaos-Kece-Kaos-Racing-Kaos-Viral-Kaos-Unisex-Kaos-Terkeren-Kaos-Viral-Terbaru-2025-Kaos-Premium-Sablon-DTF-Kaos-Katun-Combed-30S-i.1693023457.48712550497?extraParams=%7B%22display_model_id%22%3A272713945332%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea9ac8cf-0a02-442c-b2d3-460c3c429464&xptdk=ea9ac8cf-0a02-442c-b2d3-460c3c429464,Kaos Pria Mio Bogor | Kaos Distro Pria Keren | Baju Kaos Pria Dan Wanita Dewasa | Kaos Kece | Kaos Racing | Kaos Viral | Kaos Unisex | Kaos Terkeren | Kaos Viral Terbaru 2025 | Kaos Premium | Sablon DTF | Kaos Katun Combed 30S,kaos pria mio kaos distro pria keren baju kaos pria wanita dewasa kaos kece kaos racing kaos viral kaos unisex kaos terkeren kaos viral terbaru kaos premium sablon dtf kaos katun combed 30s,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Mio Racing Store,52500,11,5.0,10.8686,2.4849,1.0,13.2665,12.4245,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Kaos-Pria-Motif-Mio-Bogor-Kaos-Distro-Pria-Keren-Baju-Kaos-Unisex-Katun-Combed-30S-Sablon-DTF-i.1257263596.50659066341?extraParams=%7B%22display_model_id%22%3A297548694186%2C%22model_selection_logic%22%3A2%7D&sp_atk=d0cd8224-17f0-4583-a13a-87ac61782be1&xptdk=d0cd8224-17f0-4583-a13a-87ac61782be1,Kaos Pria Motif Mio Bogor Kaos Distro Pria Keren Baju Kaos Unisex Katun Combed 30S Sablon DTF,kaos pria motif mio kaos distro pria keren baju kaos unisex katun combed 30s sablon dtf,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Jakarta Barat,Jakarta,Mio Streetwear,32900,11,5.0,10.4013,2.4849,1.0,12.7991,12.4245,3,1,1,3,False,True,False,False,False,False,True,False,False,0,0,0,1,0,1
https://shopee.co.id/LAPIS-BOGOR-PUNCAK-Brownies-Keju-i.178136998.25494535862?extraParams=%7B%22display_model_id%22%3A139347694076%2C%22model_selection_logic%22%3A2%7D&sp_atk=6633db69-b008-4c9c-a7e9-4f4ea59ecad3&xptdk=6633db69-b008-4c9c-a7e9-4f4ea59ecad3,LAPIS BOGOR PUNCAK Brownies Keju,lapis puncak brownies keju,Makanan,Kue & Roti,shopee,Bekasi,Bekasi,Mochi Homemade,42000,2,4.0,10.6454,1.0986,0.75,11.3386,4.3944,1,4,1,0,False,True,False,True,False,False,False,False,False,0,1,0,0,0,1
https://shopee.co.id/MOCHI-Kaos-BALI-BATAM-BOGOR-Singkatan-Nama-Kota-Daerah-di-Indonesia-BAHAN-KAOS-Distro-24s-i.206987397.27256088224?extraParams=%7B%22display_model_id%22%3A49795492301%2C%22model_selection_logic%22%3A2%7D&sp_atk=b8570a3d-fc58-4b05-96df-23f24e6f127c&xptdk=b8570a3d-fc58-4b05-96df-23f24e6f127c,MOCHI Kaos BALI / BATAM / BOGOR Singkatan Nama Kota Daerah di Indonesia / BAHAN KAOS Distro 24s,mochi kaos bali batam singkatan nama kota daerah indonesia bahan kaos distro 24s,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Jakarta Barat,Jakarta,Mochi Kaos Official,41999,11,5.0,10.6454,2.4849,1.0,13.0433,12.4245,3,1,1,3,False,True,False,False,False,False,True,False,False,0,0,0,1,0,1
